Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
11595.0,71346.87131333577,166987,8,55098.378807711706,1977.812908239806,166987,851.0
11595.0,69973.3496490743,169979,7,58398.02746126505,2989.558880503945,169979,914.9230769230768
11595.0,71950.50691854965,166003,9,52853.04097194543,1754.8314733899665,166003,796.2666666666667
11595.0,9121.896108979416,1348952,9,343422.4245735855,2362.781390649588,1348952,820.3333333333334
11595.0,33166.65765717066,369980,8,84553.32390216697,2566.88526280022,369980,818.0666666666667
11595.0,65835.05052123328,181013,8,58439.928211226725,2046.6734639060387,181013,744.8125
11595.0,119470.93017438894,99949,8,28459.77986479131,1729.380148038184,99949,746.3125
11595.0,206042.10853033987,57993,8,16667.498919696838,1547.737688492773,57993,796.6
11595.0,72946.58592658995,163983,7,60312.45540930994,2423.6297159425985,163983,996.8333333333334
11595.0,87207.56231979269,136995,8,47027.99443846997,2178.085007523811,136995,853.3571428571429
11595.0,283950.0297441999,42025,7,11765.17029909328,2181.008184303764,42025,917.9230769230768
11595.0,67343.22555855663,176974,7,59405.62073294636,1760.597233624891,176974,851.2857142857143
11595.0,75690.25103490183,157986,7,58745.3810984319,1547.737688492773,157986,854.1428571428571
11595.0,159932.27840507647,75013,8,23855.209594751497,1754.8314733899665,75013,856.9285714285714
11595.0,33594.005449591285,367000,8,87720.74486470716,2179.547085979103,367000,880.6428571428571
11595.0,199773.382433806,60013,6,20651.87009207641,2181.008184303764,60013,999.0833333333334
11595.0,70920.04381161007,167992,8,57889.579454995095,2181.008184303764,167992,851.0
11595.0,71953.93020860315,166009,8,53278.66012409704,1729.380148038184,166009,746.5625
11595.0,73742.41685540957,162037,8,55192.45857732309,2118.22723498864,162037,796.6
11595.0,76469.41928370418,155997,8,53788.30852119658,2845.8356769146035,155997,852.0714285714286
11595.0,33663.01272012968,363990,7,92576.14137994737,1754.8314733899665,363990,942.5384615384615
11595.0,88610.59476112538,135029,7,43744.359510303344,1760.597233624891,135029,854.6428571428571
11595.0,3145034.15659485,3806,9,549.9453868989434,2537.820147291766,3806,798.0
11595.0,72014.75000903799,165966,7,58120.43308854468,1947.6382156467405,165966,853.7142857142857
11595.0,206652.0606552004,99224162,7,13972.233865778227,1760.597233624891,57967,855.6428571428571
11595.0,74978.14369186065,158993,6,64554.63508765269,2181.008184303764,158993,993.4166666666666
11595.0,1604916.7114454594,676431490,8,1382.8010048620947,3337.6088746286614,7444,919.0
11595.0,1761580.5830990083,6757,7,2014.0077871415165,4420.6760795154405,6757,991.9166666666666
11595.0,73352.10852798793,162981,7,59451.32778248102,2181.008184303764,162981,919.6153846153846
11595.0,74668.75,160000,7,58649.82338137658,2423.6297159425985,160000,995.5833333333334
11595.0,72356.41763903621,164975,9,48501.04150115159,2046.6734639060387,164975,702.1764705882352
11595.0,175748.21678064563,67995,8,20450.94939000097,2181.008184303764,67995,853.5714285714286
11595.0,67606.42956015706,176995,7,60329.19574937716,2120.732252245504,176995,854.7142857142857
11595.0,67836.54144938673,176999,7,58867.56840711757,1760.597233624891,176999,857.6428571428571
11595.0,11935.88167683024,1002272,8,377143.8270561663,2182.468304466299,1002272,854.5
11595.0,146008.90298188914,81995,7,26609.5490485402,1946.274720000824,81995,855.1428571428571
11595.0,70631.53036954644,169018,8,57444.21227259581,1757.5790031691188,169018,795.8666666666667
11595.0,72753.54895360749,163992,8,55168.91859509647,1547.737688492773,163992,795.4
11595.0,184118.5796302852,64969,7,21839.790799516984,2695.6391264410745,64969,920.1538461538462
11595.0,73025.88391197384,162997,6,63308.67193599942,2179.547085979103,162997,991.9166666666666
11595.0,323401.3789374071,36985,8,9586.951702829265,1754.8314733899665,36985,854.3571428571429
11595.0,668795.8760576008,17847,7,3797.185207492518,2425.837852312946,17847,852.5714285714286
11595.0,163322.0171932322,73052,6,26928.43745559701,2179.547085979103,73052,994.25
11595.0,374178.6094248701,31958,7,5542.147117017616,2120.732252245504,31958,854.1428571428571
11595.0,7953.002927799583,1681126,12,263360.2482464932,2118.22723498864,1681126,703.6842105263158
11595.0,595209.5209520953,19998,8,3314.0426183425093,3506.0217768861617,19998,850.2142857142857
11595.0,75125.16667924623,158988,8,55394.45823623256,1757.5790031691183,158988,796.2666666666667
11595.0,74499.67079518491,160994,9,51799.47987535341,1547.737688492773,160994,749.625
11595.0,71067.56121227996,167981,9,49896.91753129646,1547.9819985572,167981,702.2352941176471
11595.0,68905.12467775684,173006,6,71910.74482092366,2181.008184303764,173006,993.4166666666666
11595.0,743.5913738418864,16058551,9,5666654.775394044,3331.6381856378102,16058551,852.9285714285714
11595.0,264254.9220034665,45002,7,9092.591350471364,2120.732252245504,45002,849.4285714285714
11595.0,85194.68274320163,139997,7,52334.882972704414,1757.5790031691183,139997,851.9285714285714
11595.0,73874.0184700479,161992,6,64297.72694504838,2181.008184303764,161992,997.25
11595.0,76996.03213006872,154995,9,49716.49219880232,3170.403917484332,154995,852.4285714285714
11595.0,75349.40247113632,157984,8,54582.27352791555,1977.812908239806,157984,850.2857142857143
11595.0,21805.06035482624,581975,9,96394.4707045519,1760.597233624891,581975,793.125
11595.0,4797829.581993569,2488,6,286.4765260889625,2537.820147291766,2488,994.75
11595.0,44531.07205400783,85737537,8,83726.41706574256,3126.6825710327557,267813,851.8571428571429
11595.0,73402.26428987819,162965,9,52136.14751764981,2695.639126441075,162965,797.4666666666667
11595.0,69479.9758128285,171992,8,54679.54847019827,1760.597233624891,171992,796.6666666666666
11595.0,74987.57337997774,158933,9,51088.577311336725,2695.6391264410745,158933,794.5333333333333
11595.0,11791.154203692808,1007959,9,352935.82744598505,2534.051597738294,1007959,792.3333333333334
11595.0,19312.72939066444,649002,9,107695.4886676185,2181.008184303764,649002,835.6
11595.0,12930.233205459188,1005937,10,149210.9812888932,1754.8314733899665,1005937,812.9375
11595.0,72074.96620823005,164981,7,59802.87297920282,3003.1711572935696,164981,990.9166666666666
11595.0,155036.24223844535,76982,8,20092.33862991184,2989.558880503945,76982,852.5
11595.0,33236.12323609621,369989,7,93653.54007706633,4414.366205923564,369989,1024.75
11595.0,11917.989999560332,1000756,9,352687.3619895429,2537.820147291766,1000756,795.1333333333333
11595.0,75129.09373368639,158993,6,62968.150403993925,2181.008184303764,158993,995.4166666666666
11595.0,9845.14442625548,979606821,10,330144.6834031424,2118.22723498864,1211968,701.8823529411765
11595.0,21754.98977262414,572972,10,94501.03037548203,2118.22723498864,572972,733.2352941176471
11595.0,58220.89076846138,205957,7,73384.56180264802,3331.6381856378102,205957,999.25
11595.0,2394757.9031612645,4998,7,980.2893450405344,2537.820147291766,4998,920.6923076923076
11595.0,11730.372017288722,1020087,9,352164.9840338383,4733.638927928491,1020087,797.7333333333333
11595.0,8932.063726993363,1372919,9,343385.9443106619,2120.732252245504,1372919,766.4375
11595.0,745.2728430486536,16054523,9,5660790.923579192,3126.6825710327557,16054523,797.6666666666666
11595.0,32867.97845443553,372977,7,93450.39478229434,2181.008184303764,372977,943.0
11595.0,11835.249819894048,1004964,7,406718.944315113,2178.085007523811,1004964,914.9230769230768
11595.0,12011.885866080976,999843,7,407007.6714199623,2182.468304466299,999843,923.8461538461538
11595.0,221287.9447335766,53993,6,17629.133594706236,2181.008184303764,53993,995.6666666666666
11595.0,385779.2689615124,30997,8,7344.210087512736,1757.5790031691183,30997,797.2
11595.0,212166.6488165364,56022,9,11652.329941751072,1895.8810192851536,56022,699.1764705882352
11595.0,72971.24835871447,162982,7,59453.06346914907,2362.781390649588,162982,914.8461538461538
11595.0,21435.66569849792,585986,9,99416.3291930168,2181.008184303764,585986,837.4
11595.0,71975.42390747824,166015,8,53298.35124984994,1760.597233624891,166015,796.6
11595.0,67903.02327827683,176001,7,61269.25755303389,2120.732252245504,176001,853.6428571428571
11595.0,7412.840946361614,1804976,10,275304.6095475176,1977.812908239806,1804976,836.25
11595.0,67183.50608128986,178005,7,59811.79630390647,2120.732252245504,178005,854.2142857142857
11595.0,78726.39135387143,151004,7,55975.0590554996,1754.8314733899665,151004,914.4615384615385
11595.0,87890.51009001587,135976,7,49824.44741155356,4095.5661696522498,135976,1086.4545454545455
11595.0,11439.54096377702,3255865629,7,404687.871746115,2179.5470859791035,1044972,919.5384615384615
11595.0,34576.13406854552,355997,8,86118.65953770663,2695.6391264410745,355997,879.2142857142857
11595.0,71154.3155125099,167987,8,52696.40512858719,2989.558880503945,167987,853.7857142857143
11595.0,270518.99654608255,44008,7,9041.994175328064,2425.8378523129454,44008,850.3571428571429
11595.0,61580.56967310289,194006,8,62505.82596960748,2046.6734639060387,194006,746.6875
11595.0,3990.15699185537,3006398,8,787629.7080885274,2537.820147291766,3006398,856.8571428571429
11595.0,221880.44324204128,98507208,7,16722.88399070766,2181.008184303764,53966,921.0769230769232
11595.0,70320.68255369227,169950,7,60313.32640138497,2181.008184303764,169950,919.3076923076924
11595.0,75343.67958682499,157996,9,48579.92612474534,1757.5790031691183,157996,744.0
11595.0,13009.59026710116,989962,9,150073.1280664292,2196.731435565121,989962,919.9285714285714
11595.0,11919.71888847674,1002876,9,352940.31185740174,2539.07508750726,1002876,796.9333333333333
11595.0,12873.83836235676,1010965,10,148962.11278384776,1977.812908239806,1010965,813.4375
11595.0,71842.54283442177,165988,6,66105.97465282545,2181.008184303764,165988,993.75
11595.0,3106538.160979422,3839,6,1128.3637268186176,4420.6760795154405,3839,1084.1818181818182
11595.0,74787.673501528,160013,7,59103.07273032991,1757.5790031691183,160013,854.7857142857143
11595.0,11603.444522434203,1024351,8,375135.54516797815,3126.6825710327557,1024351,849.0
11595.0,127352.86602504046,93928,7,24171.351088978598,2120.732252245504,93928,854.4285714285714
11595.0,69896.49728086077,171010,7,63208.03885477437,2181.008184303764,171010,919.4615384615385
11595.0,201481.6572862277,58988,9,16449.171451127,1754.8314733899665,58988,792.3333333333334
11595.0,77988.7121600821,153971,8,53468.89290178783,1754.8314733899665,153971,857.7142857142857
11595.0,70201.33991329973,170011,8,54324.18242279181,3126.682571032756,170011,852.5
11595.0,109936.20634264997,108945,8,24829.55572066714,3174.6019098013358,108945,798.4666666666667
11595.0,59471.48678716968,199995,8,69543.15042886272,1754.8314733899665,199995,849.5714285714286
11595.0,69149.30515411473,172988,7,60097.87027063993,2120.732252245504,172988,854.4285714285714
11595.0,209060.94396521492,57036,7,17920.84794868814,2181.008184303764,57036,917.2307692307692
11595.0,65789.61902552716,181062,8,60850.261555176025,2179.5470859791035,181062,850.8571428571429
11595.0,69977.41335905701,170012,8,54320.241368073046,2698.6092626352843,170012,793.1333333333333
11595.0,7738.813594149296,1727655,11,276989.38093413936,2277.232520490816,1727655,742.7777777777778
11595.0,11831.67346472414,1015241,9,352398.0114446235,4420.6760795154405,1015241,858.0
11595.0,459245.60190520086,26034,8,5714.466216792006,1302.5323869476792,26034,797.0666666666667
11595.0,11689.484273026152,1018950,9,351178.629060869,3782.680348515801,1018950,744.4375
11595.0,33397.02155914197,2526764642,9,83727.79266926758,1757.5790031691183,368985,770.1875
11595.0,229401.0191327757,52005,8,11381.281763115638,3506.0217768861617,52005,852.1428571428571
11595.0,20999.616286081156,602011,9,99233.24245568045,2277.232520490816,602011,790.125
11595.0,3968.5561338715183,3007391,10,704322.723293291,2323.928013238424,3007391,663.0555555555555
11595.0,32025.622576128717,384973,8,87807.73807857819,2566.88526280022,384973,821.9333333333333
11595.0,243667.97967222484,48997,9,14283.375380765468,1754.8314733899665,48997,795.9333333333333
11595.0,32662.036914229328,376982,7,94526.41829386464,2181.008184303764,376982,947.1538461538462
11595.0,165921.08919144206,71980,9,20626.89212792715,2181.008184303764,71980,796.2
11606.0,120223.43660036968,98999,11,16153.509783394513,1973.611797638476,98999,595.1
11595.0,71155.13987533562,167971,8,53992.2541309664,1947.6382156467405,167971,796.8
11595.0,72718.73551723297,163988,8,55944.01192987078,3170.403917484332,163988,917.3076923076924
11595.0,67657.49276934202,177024,7,59346.83387342581,2120.732252245504,177024,855.5
11595.0,100106.71999865548,119003,8,34460.97580286598,3776.347044433284,119003,916.3846153846154
11595.0,75479.34192952138,157977,7,58256.94172800354,1754.8314733899665,157977,917.2307692307692
11595.0,107178.19555635512,111170,8,33024.91446800503,2120.732252245504,111170,794.3333333333334
11595.0,198166.819431714,60005,8,14379.025458731798,2119.4801137026398,60005,792.7333333333333
11595.0,67603.07137731723,176989,8,61253.74993807473,2118.22723498864,176989,797.6666666666666
11595.0,140758.25481408287,85011,9,21260.949071260067,2046.6734639060387,85011,703.8823529411765
11595.0,32723.73404875898,371993,8,88566.28849893276,1977.812908239806,371993,869.5
11595.0,76219.41508845019,156981,6,63676.21144273582,1754.8314733899665,156981,997.0833333333334
11595.0,74932.23142575017,158997,6,65126.77432362208,1754.8314733899665,158997,992.8333333333334
11595.0,36346.09768400931,338991,8,80984.1595225352,1947.6382156467405,338991,821.4
11595.0,7356.260803308068,1822937,11,266776.11134226393,1947.6382156467405,1822937,745.0
11595.0,185735.48941488945,64005,7,15756.796155944903,1760.597233624891,64005,849.1428571428571
11595.0,233758.8485597192,50997,9,14016.395419421196,1754.8314733899665,50997,794.7333333333333
11595.0,74971.54213336519,99689179,6,64563.24735714585,1754.8314733899665,159007,993.4166666666666
11595.0,741.50393237703,16083529,10,5341703.229527119,1729.380148038184,16083529,662.5555555555555
11595.0,496810.5065666041,23985,9,4985.756009086571,2181.008184303764,23985,794.4
11595.0,71683.96528696944,166969,8,56295.31442525297,2181.008184303764,166969,854.9285714285714
11595.0,280593.58589647413,42656,7,11023.683715830506,2429.1186232282453,42656,854.9285714285714
11595.0,250099.063588396,47949,7,14355.80739282887,2181.008184303764,47949,922.4615384615385
11595.0,767708.669029971,15515,6,3251.460671759694,3774.237538894445,15515,1082.8181818181818
11595.0,34127.79556285582,2958622467,8,85607.69250037111,1977.812908239806,357978,872.6428571428571
11595.0,72867.30941621998,163983,7,55030.43610494106,2046.6734639060387,163983,796.6
11595.0,71369.55792901959,167032,8,54082.861027360246,2120.732252245504,167032,794.7333333333333
11595.0,75663.5991949469,158002,6,63600.96684249384,2181.008184303764,158002,996.25
11595.0,75738.97082093803,157990,7,57825.16455892423,3384.3030449414546,157990,920.4615384615385
11595.0,70139.00735921314,169991,7,57889.57637922968,2120.732252245504,169991,851.6428571428571
11595.0,104957.06102685112,113999,7,37065.36439543885,3126.6825710327557,113999,920.3846153846154
11595.0,71528.13922740516,167151,7,61540.27363848816,2181.008184303764,167151,919.6923076923076
11595.0,8852.922756271395,1377963,10,326918.5032844577,1947.6382156467405,1377963,717.5882352941177
11595.0,135420.45454545456,88000,9,21789.02949389243,1754.8314733899665,88000,794.4666666666667
11595.0,85762.19468313255,138954,7,46252.05868715467,3126.6825710327557,138954,916.6923076923076
11595.0,541781.6585983803,22103,8,6449.307762779476,2323.928013238424,22103,748.4375
11595.0,71205.75313433903,1296636828,6,67533.73429109337,2181.008184303764,167978,996.75
11595.0,149284.33027064192,79995,8,20211.273755246693,2046.6734639060387,79995,746.375
11595.0,75553.98023963087,157993,8,54119.81082393995,1946.274720000824,157993,795.8
11595.0,74123.22391892059,162014,7,60413.26346644971,2181.008184303764,162014,923.7692307692308
11595.0,33157.67483860534,370985,8,85078.38560102202,2120.732252245504,370985,820.0666666666667
11595.0,75769.754121705,158005,7,59252.11660832604,2362.781390649588,158005,920.9230769230768
11595.0,34600.550035536005,355977,8,85285.8609450761,2118.22723498864,355977,821.1333333333333
11595.0,62465.3174046425,191018,9,60427.91885674322,1947.6382156467405,191018,745.75
11595.0,31251.427672221685,393998,9,87733.08539745506,1947.6382156467405,393998,769.5625
11595.0,1332592.51027892,674954956,7,1970.7456879736328,5790.168988610494,8999,1090.1818181818182
11606.0,3848.970475515469,3394674,13,491094.2567503532,2047.7875692003377,3394674,622.1904761904761
11595.0,104639.94386457327,114010,6,45032.827032066285,1754.8314733899665,114010,994.1666666666666
11595.0,70913.75482826552,168021,8,54863.43969347893,2120.732252245504,168021,794.3333333333334
11595.0,68386.52158010242,174976,9,51282.44217496444,1760.597233624891,174976,747.875
11595.0,238744.7748954979,49999,8,10107.057463546378,1895.8810192851536,49999,746.0625
11595.0,11825.256773477457,1012663,9,351349.8985567511,2323.928013238424,1012663,704.4117647058823
11595.0,74933.12332808321,159996,10,48587.52402109002,2178.085007523811,159996,749.3125
11595.0,67563.36890390297,177019,6,73176.34501121247,2181.008184303764,177019,996.6666666666666
11595.0,76037.90185268408,157987,8,53348.91365297312,1754.8314733899665,157987,858.0714285714286
11595.0,65316.090541049976,183033,8,58347.513951202025,1947.6382156467405,183033,797.0
11595.0,484026.5953133868,677649076,8,7104.283513352719,2948.935845190197,24666,795.9333333333333
11595.0,66854.6837604917,177998,7,59310.15223944942,1760.597233624891,177998,850.0
11595.0,106424.96762959324,111985,8,31443.352961734065,4060.245891568638,111985,851.2857142857143
11595.0,161179.14199983783,73986,7,24129.43206128151,2181.008184303764,73986,917.3076923076924
11595.0,54908.25688073395,218000,6,92515.81238631588,2695.6391264410745,218000,997.5
11595.0,32224.28458108953,381979,8,87172.01055930958,2119.4801137026398,381979,820.6
11595.0,75999.4394476011,156988,7,57006.00964342853,1754.8314733899665,156988,917.7692307692308
11595.0,127247.5795297372,93990,8,26271.293880257537,2181.008184303764,93990,854.2857142857143
11595.0,1297712.4183006536,9180,8,1380.261672913613,4414.366205923563,9180,916.3846153846154
11595.0,76707.13104562178,156022,6,63178.59656798337,2181.008184303764,156022,997.3333333333334
11595.0,68312.3339333162,175005,7,59041.29180412638,2120.732252245504,175005,853.9285714285714
11595.0,71703.13780305586,165976,8,53262.52444395456,2989.558880503945,165976,850.0714285714286
11595.0,3601023.7880156576,3321,6,779.3761607850216,2537.820147291766,3321,996.5833333333334
11595.0,75335.70425119917,158026,7,58775.26455122654,3331.6381856378102,158026,992.0833333333334
11595.0,68823.18787258628,173953,7,58162.71435005993,1760.597233624891,173953,855.1428571428571
11595.0,32722.57609061883,373962,9,84569.13795866331,1754.8314733899665,373962,815.8
11595.0,58260.65773447016,205250,8,53912.23078874633,1757.5790031691183,205250,797.2
11595.0,34522.14147030394,358987,8,85907.72670221729,3003.17115729357,358987,953.3076923076924
11595.0,72114.8922583871,165999,6,66167.70831153214,4414.366205923564,165999,1088.2727272727273
11595.0,32756.57638205484,376993,8,89541.80359368201,2181.008184303764,376993,882.0714285714286
11595.0,98577.34498350845,120971,8,35147.32494257633,2120.732252245504,120971,795.0
11595.0,70398.17385983904,169976,8,54796.23882991206,2120.732252245504,169976,797.7333333333333
11595.0,921789.853403945,13029,9,2451.1038293272804,3003.17115729357,13029,857.8571428571429
11595.0,76889.05129142066,155991,6,63183.94236829481,2178.085007523811,155991,999.5
11595.0,72498.72724187253,164996,9,50993.52104784629,3331.6381856378102,164996,854.4285714285714
11595.0,71070.97573026484,167987,7,56654.68730975988,4060.245891568638,167987,918.3846153846154
11595.0,72649.57264957264,164034,8,51648.5787892792,1760.597233624891,164034,794.4666666666667
11595.0,33570.32491191162,366961,9,83640.9928315015,4414.366205923564,366961,879.9285714285714
11595.0,122128.28524168352,97938,9,24614.84020870337,2181.008184303764,97938,797.4
11595.0,745281.8397700288,16002,7,3071.324600233587,2181.008184303764,16002,917.3846153846154
11595.0,72846.99570161266,164015,6,65772.69385923006,2179.547085979103,164015,995.6666666666666
11595.0,74647.20072997262,160006,6,66110.50640934464,1754.8314733899665,160006,995.3333333333334
11595.0,3921226.1041529337,3034,7,447.30645721548296,2537.820147291766,3034,915.1538461538462
11595.0,74365.32930821361,160989,8,54895.93967637662,1757.5790031691183,160989,798.1333333333333
11595.0,67845.81993386439,176002,8,54944.17016520367,2698.6092626352847,176002,796.0666666666667
11595.0,11908.436599387644,1001055,7,407517.58226744033,2537.820147291766,1001055,917.0
11595.0,79036.95853755464,150980,8,51116.23353970551,2196.731435565121,150980,917.9230769230768
11595.0,67068.91253945642,178995,7,67798.58382813021,2362.781390649588,178995,923.4615384615385
11595.0,68071.02566593705,3192337967,8,54447.80819280056,2566.88526280022,174979,794.0666666666667
11595.0,541177.5411775411,21978,8,4868.12296867029,4733.638927928491,21978,849.5714285714286
11595.0,68626.21130435783,173986,7,58180.684460280005,1760.597233624891,173986,852.8571428571429
11595.0,70288.96837349398,169984,8,54303.88651793149,2277.232520490816,169984,796.5333333333333
11595.0,69187.3706602541,172994,7,58187.87732738381,1760.597233624891,172994,854.9285714285714
11595.0,12771.932048053912,1009949,9,152085.28667347663,2181.008184303764,1009949,859.9333333333333
11595.0,11914.247732982034,1002749,8,375886.1878319148,2429.1186232282453,1002749,796.4666666666667
11595.0,60247.92599404053,199011,7,66488.4985896057,3126.6825710327557,199011,922.3076923076924
11606.0,315071.73884428066,37985,8,8624.892344393695,3506.629188646365,37985,854.8571428571429
11595.0,70325.4161101861,169967,7,57878.92999154932,2119.4801137026398,169967,853.7857142857143
11595.0,11726.601319132133,1017942,9,352503.80743343954,2323.928013238424,1017942,702.1764705882352
11595.0,33666.60199851901,365971,7,91903.91326905871,2423.6297159425985,365971,1026.75
11595.0,13171.22291870248,1006968,11,141676.58088038248,1760.597233624891,1006968,736.8333333333334
11595.0,740.9938708044389,16144533,9,5662792.011315188,2119.4801137026398,16144533,747.6875
11595.0,73351.04327073504,162997,9,52537.99906717178,3331.6381856378102,162997,854.0
11595.0,520408.60682460334,23005,8,3251.873298943388,2120.732252245504,23005,798.1333333333333
11595.0,154605.434048522,76996,8,19173.975721075192,2425.8378523129454,76996,793.6
11595.0,1492989.4842263395,7988,8,1672.793813611571,6694.376371253711,7988,1084.1818181818182
11595.0,21817.004969229136,583994,8,102309.7180553804,2181.008184303764,583994,910.0714285714286
11595.0,271028.8870201595,43999,8,12037.243813226,1977.812908239806,43999,851.7857142857143
11595.0,62930.95280704895,189986,8,61008.12001263595,1760.597233624891,189986,797.0666666666667
11595.0,33887.36263736264,364000,9,79320.96853741944,2566.88526280022,364000,770.9375
11595.0,1217741.114166412,9819,7,2653.818889826508,5797.5,9819,1087.0
11595.0,64040.85779988235,186990,8,56220.90697545582,2120.732252245504,186990,798.3333333333334
11595.0,72149.94968538209,164962,8,57192.49805700045,2181.008184303764,164962,850.1428571428571
11595.0,4168.767568227901,3339836,11,539068.864171504,2181.008184303764,3339836,819.0
11595.0,264764.0639238959,44991,7,9578.92918336909,1760.597233624891,44991,850.8571428571429
11595.0,71872.70295347464,165974,8,53662.78129472712,2046.6734639060387,165974,745.5625
11595.0,79607.23362528434,2564556685,8,50235.5451794463,3774.237538894445,149911,918.0
11595.0,71462.78952789288,166996,7,55761.044863476745,3126.6825710327557,166996,918.0
11595.0,478316.5819084612,24973,7,5909.052323906657,4065.7342633280896,24973,918.8461538461538
11595.0,370.7813341928091,32097085,7,13087427.846853534,1754.8314733899665,32097085,915.4615384615385
11595.0,214028.0704260562,56002,8,11706.214627485777,2277.232520490816,56002,799.0666666666667
11595.0,11933.3077562504,1000896,7,406858.57359529735,2537.820147291766,1000896,918.7692307692308
11595.0,493600.8587234745,24222,8,7615.254727941053,3782.680348515801,24222,797.0666666666667
11595.0,98500.38027842996,120964,8,35060.789080572344,2120.732252245504,120964,794.3333333333334
11595.0,374437.2186093047,31984,8,8130.868166614014,1547.737688492773,31984,798.4
11595.0,10646.13887388145,1117964,7,399396.1034630491,2181.008184303764,1117964,915.5384615384615
11595.0,72955.01645739363,164060,8,55562.67315812109,4414.366205923564,164060,920.6923076923076
11595.0,75374.49924372353,158011,7,57832.65119434407,2695.6391264410745,158011,916.1538461538462
11595.0,71699.63617087921,166012,9,49980.267374806455,2277.232520490816,166012,743.9375
11595.0,248536.36685626183,47997,8,13024.83703947047,1757.5790031691183,47997,795.2666666666667
11595.0,69479.16787794922,171994,6,68773.5782564787,2181.008184303764,171994,995.8333333333334
11595.0,74323.69475416964,160985,8,55291.44944572826,2181.008184303764,160985,854.6428571428571
11595.0,81720.56181610322,146952,7,54288.95980952297,1757.5790031691188,146952,857.7857142857143
11595.0,72701.55414509826,164013,8,55604.44586798536,2181.008184303764,164013,851.7142857142857
11595.0,48498.61995796867,246007,9,73966.2194237294,1760.597233624891,246007,745.6875
11595.0,39655.17241379311,307980,7,85215.887823809,2695.639126441075,307980,939.4615384615385
11595.0,73591.52320497937,161948,10,48549.26264573382,2118.22723498864,161948,701.0588235294117
11595.0,71402.20743192562,167978,7,58520.38407483897,3385.2442009403103,167978,922.6153846153846
11595.0,74268.2858232136,160001,7,59132.47931692588,1754.8314733899665,160001,914.0769230769232
11595.0,181260.22913256957,65988,8,13797.362784587634,1947.6382156467405,65988,797.4
11595.0,61525.13445087838,193937,8,64816.5077371351,1754.8314733899665,193937,852.2857142857143
11595.0,298516.779864163,40048,8,8537.959834928784,1729.380148038184,40048,747.1875
11595.0,265553.43087117,44974,8,9307.12713334198,3776.347044433284,44974,918.6923076923076
11595.0,72829.83199682899,163985,9,52115.93589142659,2179.5470859791035,163985,796.2
11595.0,75348.57815555795,157999,6,64682.35319389671,3331.6381856378102,157999,1082.2727272727273
11595.0,11744.520123717451,1018773,9,351741.7267557618,3782.680348515801,1018773,747.8125
11595.0,76419.64783631504,156007,7,57931.04915126833,2362.781390649588,156007,917.0769230769232
11595.0,147682.50361240443,80971,8,21996.732262727008,3331.6381856378102,80971,919.8461538461538
11595.0,31270.48960754349,391967,8,88235.79543419305,2277.232520490816,391967,817.1333333333333
11606.0,11684.350744517838,1018713,9,352220.37384992675,2320.0105141387367,1018713,700.1764705882352
11595.0,350701.2849539828,34009,8,6119.09568093039,1760.597233624891,34009,795.1333333333333
11595.0,64818.288075239885,183945,9,48502.70912739234,1757.5790031691183,183945,745.1875
11595.0,28251.61993233557,435975,10,91777.19690369716,2181.008184303764,435975,769.8125
11595.0,129931.83226606072,91979,7,24804.99041254938,3506.0217768861617,91979,919.3076923076924
11595.0,68494.4104376814,173985,7,65734.35725935106,3774.237538894445,173985,993.0833333333334
11595.0,65594.03900364319,181983,9,57672.27218005819,1754.8314733899665,181983,795.8
11595.0,73416.89828023095,162987,6,64791.39713187238,4414.366205923564,162987,1087.8181818181818
11595.0,84498.4500578125,140973,8,44681.34848382861,1760.597233624891,140973,794.1333333333333
11595.0,76614.4280998622,156015,7,57505.55291708793,3331.6381856378102,156015,996.0833333333334
11595.0,385006.9263232499,31041,8,7791.329836366037,1754.8314733899665,31041,853.6428571428571
11595.0,68769.3244905231,174002,8,54230.382332714384,1760.597233624891,174002,797.7333333333333
11595.0,186381.88834898363,64003,7,21582.62168891135,3331.6381856378102,64003,994.0833333333334
11595.0,26127.558323419165,479953,8,101462.84802283428,2181.008184303764,479953,895.7142857142857
11595.0,68530.63242242737,173966,7,58641.78792522161,2566.88526280022,173966,851.5714285714286
11595.0,74486.10338556152,160003,8,54107.05824830726,2179.547085979103,160003,851.2857142857143
11595.0,209930.4970513901,56976,7,17539.651638501833,2181.008184303764,56976,920.0769230769232
11595.0,307932.9265165889,39002,6,12048.224093201454,3774.237538894445,39002,1091.8181818181818
11595.0,73625.2746981407,161996,7,58993.3437420415,1757.5790031691183,161996,851.9285714285714
11595.0,71824.40246723208,166016,8,55452.62865683088,2845.8356769146035,166016,851.7142857142857
11595.0,536210.3174603174,22176,8,4987.677415390856,3782.680348515801,22176,792.7333333333333
11595.0,61262.16679145427,194998,8,62077.68871993804,2848.073576999021,194998,853.2857142857143
11595.0,306497.5009611688,1091982113,9,9563.556009851744,3774.237538894445,39015,854.1428571428571
11595.0,75083.34905957099,158970,9,51885.34409569404,1757.5790031691183,158970,746.0
11595.0,78652.12899659808,151973,6,63602.5055544198,2181.008184303764,151973,996.0833333333334
11595.0,74368.56294492552,160982,7,58975.40354984158,1757.5790031691183,160982,855.1428571428571
