Total Length of Bwd Packet,Flow Bytes/s,Total TCP Flow Time,Total Fwd Packet,Fwd IAT Std,Bwd Packet Length Std,Flow Duration,Average Packet Size
11595.0,1493111.2224448898,7984,8,1838.2895906378888,2537.820147291766,7984,851.5
11595.0,1710217.5157412707,6988,9,1614.964838184234,2539.07508750726,6988,796.7333333333333
11595.0,510435.37764092034,23382,8,6046.951979145794,2324.9069374616142,23382,745.9375
11595.0,73344.05184157881,162958,6,65821.76628061572,1754.8314733899665,162958,996.0
11595.0,72335.83591424543,165962,8,54126.54464132663,3126.6825710327557,165962,857.5
11595.0,21541.994538265364,586993,11,92883.61328512152,1547.737688492773,586993,702.5
11595.0,70385.8369603576,170020,8,52282.65127126188,2120.732252245504,170020,797.8
11595.0,120645.0831094864,99026,9,26463.49761868763,2046.6734639060387,99026,702.7647058823529
11595.0,72838.91897165716,163992,9,52470.19044317313,3774.237538894445,163992,853.2142857142857
11595.0,75393.71075551954,157984,8,54582.53049718555,1547.737688492773,157984,794.0666666666667
11595.0,69319.12114082903,172997,8,50695.71512934985,2120.732252245504,172997,799.4666666666667
11595.0,70524.27322313855,169034,7,57987.05438170373,1760.597233624891,169034,851.5
11595.0,86997.15266116668,136970,8,39515.87624583556,1729.380148038184,136970,744.75
11595.0,440595.1587830336,27018,9,5703.253526340406,1547.737688492773,27018,744.0
11595.0,90040.97898417234,132995,8,40879.31111909089,2566.88526280022,132995,798.3333333333334
11595.0,103966.4663576516,114989,7,41248.9206036554,2178.085007523811,114989,919.6153846153846
11595.0,70540.81886296651,168966,10,50494.35692480894,3331.6381856378102,168966,794.6
11595.0,740.8326209982343,16188542,8,6050147.529984577,1754.8314733899665,16188542,856.6428571428571
11595.0,72184.50721299552,164980,8,55941.26653868664,2845.835676914604,164980,850.6428571428571
11595.0,32408.40644852287,379994,8,90109.7890602136,1754.8314733899665,379994,879.6428571428571
11595.0,73845.43204084279,161987,6,65934.56391984405,2181.008184303764,161987,996.8333333333334
11595.0,177460.2890242446,66984,8,19987.717023450277,3331.6381856378102,66984,914.3846153846154
11595.0,108424.4220941018,109966,7,34035.86478799484,2566.88526280022,109966,851.6428571428571
11595.0,741.3886365952568,16072542,7,6541522.423884856,2181.008184303764,16072542,916.6153846153846
11595.0,74862.03211229929,160001,7,58184.4531586116,1946.274720000824,160001,855.5714285714286
11595.0,67343.6634681676,176958,9,48991.19242928118,1729.380148038184,176958,701.0
11595.0,32970.39179989865,372971,10,76964.04514410898,1729.380148038184,372971,683.1666666666666
11595.0,43292.23050560011,283030,8,79099.17118282292,1754.8314733899665,283030,875.2142857142857
11595.0,848911.1031774366,14005,8,2825.432339441507,4095.5661696522498,14005,990.75
11595.0,32711.85895373528,83749606,10,80157.7134217288,1754.8314733899665,372984,762.5625
11595.0,49856.268332587126,238987,9,76567.51171153747,4414.366205923564,238987,851.0714285714286
11595.0,10180.448687839997,1170970,9,347330.16391313984,2046.6734639060387,1170970,701.2352941176471
11595.0,74926.72126404247,158982,9,50342.07437337367,1754.8314733899665,158982,794.1333333333333
11595.0,8964.040560374358,1374938,9,343328.71337570105,3126.6825710327557,1374938,821.6666666666666
11595.0,213511.24448493292,55983,9,8823.442791588132,2566.88526280022,55983,747.0625
11595.0,73312.43366605113,163001,7,59402.03614832296,2179.5470859791035,163001,919.2307692307692
11595.0,750.7690064953496,16408509,9,5649528.954010791,1760.597233624891,16408509,769.9375
11595.0,72968.49087893864,164016,6,64657.2551512976,1754.8314733899665,164016,997.3333333333334
11595.0,396320.7358528294,30006,8,6870.459491114667,1754.8314733899665,30006,849.4285714285714
11595.0,71577.45938952513,166952,9,51525.32246520013,3506.0217768861617,166952,796.6666666666666
11595.0,2527092.557453089,4743,6,1641.2733775943605,2182.468304466299,4743,998.8333333333334
11595.0,145561.43731856658,81986,7,21894.37414192665,3174.6019098013358,81986,852.4285714285714
11595.0,73135.62991285682,163983,8,56388.33682133381,2181.008184303764,163983,856.6428571428571
11595.0,175893.51375202238,67990,7,22702.636601651942,3774.237538894445,67990,996.5833333333334
11595.0,70282.67200047063,169985,9,53853.43871614487,2181.008184303764,169985,796.4666666666667
11595.0,70791.58998514696,168989,8,53976.13170255375,2848.073576999021,168989,854.5
11595.0,568296.6352111333,20982,8,4467.181469977943,1547.737688492773,20982,794.9333333333333
11595.0,70530.73036450583,170011,7,56554.933455594015,3126.6825710327557,170011,922.3846153846154
11606.0,51476.64050817291,232047,11,66065.76518397743,2119.303895150481,232047,663.6111111111111
11595.0,95043.45410532164,125995,8,34604.953593930666,1729.380148038184,125995,748.4375
11595.0,75562.81289358927,158001,9,51148.49714434433,2181.008184303764,158001,795.9333333333333
11595.0,68944.90271031529,173965,7,63889.15326224528,1547.737688492773,173965,856.7142857142857
11595.0,73326.0530804059,162998,7,59451.82611717378,1546.0215454668214,162998,853.7142857142857
11595.0,80131.28133536475,148993,7,54618.88598796818,3331.6381856378102,148993,994.9166666666666
11595.0,716427.7574521682,16673,8,4914.631367273692,2323.928013238424,16673,746.5625
11595.0,31988.92401364237,384977,8,86781.4118455373,1760.597233624891,384977,821.0
11595.0,27709.55649742498,440967,8,103351.603265607,1757.5790031691183,440967,814.6
11595.0,26807.09417677552,456036,8,99119.25690130384,1729.380148038184,456036,764.0625
11595.0,520306.1135750935,22998,7,5182.5843746146575,1757.5790031691183,22998,854.7142857142857
11595.0,62057.25477123094,191984,9,60882.11718911039,1946.274720000824,191984,744.625
11595.0,73280.41029667984,163004,8,56454.38372619758,3170.403917484332,163004,918.8461538461538
11595.0,29804.73264797129,410975,9,90893.54574828967,2118.22723498864,410975,765.5625
11595.0,67444.10732749122,176991,8,55754.15547400075,1549.451930753028,176991,795.8
11595.0,77587.88618625248,154006,7,57609.9912573042,3003.1711572935696,154006,995.75
11595.0,70376.88456990923,169999,7,58873.19619458983,2566.88526280022,169999,854.5714285714286
11595.0,1986504.4985005,6002,7,834.1855109426599,2430.211229306543,6002,851.6428571428571
11595.0,13145.254711383606,991004,12,138290.29527200447,2181.008184303764,991004,723.7222222222222
11595.0,72849.21651118835,164010,9,52108.30224432297,1757.5790031691183,164010,746.75
11595.0,29702.12641606842,410644,9,93420.69222302183,1754.8314733899665,410644,813.1333333333333
11595.0,69171.41123088928,173005,8,54642.04384903625,1760.597233624891,173005,797.8
11595.0,157381.70720477775,76019,6,28244.2932501417,1754.8314733899665,76019,997.0
11595.0,355146.31384468684,33558,8,7857.595879147769,2050.0060583534173,33558,744.875
11595.0,75930.82141605885,156985,8,55849.5474104525,2196.731435565121,156985,916.9230769230768
11595.0,73736.33226111169,161969,6,64290.74424985295,1754.8314733899665,161969,995.25
11595.0,79182.67320174858,150980,6,61557.94493808253,2181.008184303764,150980,996.25
11595.0,156951.49872365064,75998,8,19202.103421488067,2046.6734639060387,75998,745.5
11606.0,2805.4172722590765,4693063,12,897612.0463727583,1493.600511813279,4693063,598.4545454545455
11595.0,110805.53009047048,107991,6,41283.191206591575,2181.008184303764,107991,997.1666666666666
11595.0,11747.167443845472,1016926,9,351492.3361313464,4733.638927928491,1016926,796.4
11595.0,1546293.88816645,7690,6,2106.091640931135,3385.2442009403103,7690,990.9166666666666
11595.0,71375.10852968475,167005,7,56722.98213393463,3506.0217768861617,167005,916.9230769230768
11595.0,34363.022806253,357972,10,76743.07479180125,2181.008184303764,357972,768.8125
11595.0,88372.78216098086,134985,9,42608.09017223138,2423.6297159425985,134985,852.0714285714286
11595.0,32774.51220943257,374956,8,86089.24192841708,1760.597233624891,374956,819.2666666666667
11595.0,65296.7032967033,182000,8,56730.99000840135,2046.6734639060387,182000,742.75
11595.0,115873.49368342348,102983,9,32161.77409568917,1754.8314733899665,102983,795.5333333333333
11595.0,10144.226922926344,1174954,9,346727.00596939377,2046.6734639060387,1174954,701.1176470588235
11595.0,66358.92479210759,180021,9,51847.01724975535,1729.3801480381842,180021,702.7058823529412
11595.0,313695.56637284573,38005,8,9530.682307059407,2695.6391264410745,38005,851.5714285714286
11595.0,69903.73030448362,170978,7,59266.01194501505,1760.597233624891,170978,853.7142857142857
11595.0,55125.69414041798,216995,8,68253.70973486664,2365.476336808297,216995,854.4285714285714
11595.0,70770.8059264374,167993,7,57108.37255750392,1760.597233624891,167993,849.2142857142857
11595.0,21526.586915656604,581978,9,96572.3740499469,2120.732252245504,581978,783.0
11595.0,75130.18540414078,159004,6,65132.56801094212,2181.008184303764,159004,995.5
11595.0,11892.45810055866,1002400,8,376784.1098064868,2537.820147291766,1002400,851.5
11595.0,285138.551056422,41934,6,12381.787055994784,1754.8314733899665,41934,996.4166666666666
11595.0,312889.89497512573,37991,9,9006.26622235081,2181.008184303764,37991,792.4666666666667
11595.0,229919.77529386868,51979,8,11507.163839063369,2120.732252245504,51979,796.7333333333333
11595.0,195916.69399803213,60980,8,17869.517572830955,4414.366205923564,60980,919.0
11595.0,568434.0908008195,20991,8,3597.3804689100148,2118.22723498864,20991,795.4666666666667
11595.0,84205.48504782161,141986,9,43596.36489023892,1754.8314733899665,141986,797.0666666666667
11595.0,797866.6666666667,15000,7,3213.439527982439,2181.008184303764,15000,920.6153846153846
11595.0,32694.496749965427,375996,8,85986.60766792754,1760.597233624891,375996,819.5333333333333
11595.0,53200.28446973064,224980,8,68906.53228347319,2120.732252245504,224980,797.9333333333333
11595.0,459906.2043515031,26014,7,6831.8680803032685,1754.8314733899665,26014,920.3076923076924
11595.0,61705.35281561608,193954,7,68184.18765275911,2046.6734639060387,193954,797.8666666666667
11595.0,73408.96123098822,162991,7,59943.00716653,2695.6391264410745,162991,920.3846153846154
11595.0,442900.54839187785,26988,9,5753.089232254765,2181.008184303764,26988,796.8666666666667
11595.0,71017.40015596445,167987,8,53924.34377727303,2118.22723498864,167987,795.3333333333334
11595.0,56333.688825690246,210975,7,77526.73700537124,2181.008184303764,210975,914.2307692307692
11595.0,10126.15637681061,1176952,8,371594.9918257779,2118.22723498864,1176952,794.5333333333333
11595.0,68614.7161265849,173986,7,58076.78943490821,2446.639966362031,173986,795.8666666666667
11595.0,63701.69172530317,187028,8,56618.35857951108,2365.476336808297,187028,851.0
11595.0,74378.83087929353,161027,9,51424.15341045629,2181.008184303764,161027,798.4666666666667
11595.0,70540.3277834664,168953,7,53290.87404581264,1760.597233624891,168953,851.2857142857143
11595.0,985900.3957783642,12128,7,3494.8876186033035,4065.7342633280896,12128,919.7692307692308
11595.0,67562.22390437346,177022,7,66024.58591969106,4414.366205923564,177022,996.6666666666666
11595.0,59017.10412232994,202992,8,66721.32970904325,1729.380148038184,202992,748.75
11595.0,71113.49227609608,167985,7,56629.90416643843,2120.732252245504,167985,853.2857142857143
11595.0,234269.57476855483,50984,8,10881.391590802206,2120.732252245504,50984,796.2666666666667
11595.0,3960.50559307536,3018554,10,706689.4284343449,2323.928013238424,3018554,664.1666666666666
11595.0,21449.52554163263,583929,9,99383.62572438682,1754.8314733899665,583929,835.0
11595.0,69865.21650147648,171015,7,57800.63260120948,1760.597233624891,171015,853.4285714285714
11595.0,33256.24182997655,367961,9,82507.67905290045,2695.6391264410745,367961,815.8
11595.0,68109.91696837489,175114,8,55777.803935837794,1757.5790031691183,175114,795.1333333333333
11595.0,21163.845097957656,601025,8,104507.99954024937,2181.008184303764,601025,908.5714285714286
11595.0,3285949.5060373214,3644,8,639.4901242768485,2537.820147291766,3644,855.2857142857143
11595.0,247.5384679143797,48113734,8,12615252.651869666,2537.820147291766,48113734,850.7142857142857
11595.0,75174.11026039471,158951,8,54131.9710174874,3774.237538894445,158951,919.1538461538462
11595.0,69886.3104706653,170992,7,55149.80460406607,2118.22723498864,170992,853.5714285714286
11595.0,173410.8235021305,68998,8,21174.61848084928,1754.8314733899665,68998,854.6428571428571
11595.0,154749.85071526858,77034,7,25604.12769847862,2181.008184303764,77034,917.0
11595.0,68565.91018831483,173964,7,58638.01688324734,2120.732252245504,173964,852.0
11595.0,69960.70083510724,170996,8,54309.37636357096,2446.6399663620305,170996,747.6875
11595.0,11906.50728822265,1002645,8,377176.328061558,2537.820147291766,1002645,852.7142857142857
11595.0,21657.446852157023,584972,10,95589.42492562192,1757.5790031691183,584972,745.2352941176471
11595.0,7455.933662102397,1807956,11,266516.7417939986,2120.732252245504,1807956,748.8888888888889
11595.0,69854.20967374077,170999,7,59280.95743969278,2120.732252245504,170999,853.2142857142857
11595.0,505678.44732604455,23598,8,5417.448766980371,4733.638927928491,23598,852.3571428571429
11595.0,27674.02339095321,448977,10,91961.28157137654,3170.403917484332,448977,828.3333333333334
11595.0,71038.4130572438,168979,8,53588.49301989054,2848.073576999021,168979,857.4285714285714
11595.0,11062.47025656582,1077969,8,372855.4989799923,2845.8356769146035,1077969,851.7857142857143
11595.0,688883.7638376384,17344,8,5506.072517814179,2323.928013238424,17344,746.75
11595.0,69406.86784599377,172980,8,55894.22417047264,2118.22723498864,172980,800.4
11595.0,71310.41319550197,167451,9,57662.69113668733,3337.6088746286614,167451,852.9285714285714
11595.0,76309.13480218864,156993,7,58406.89327724939,2695.6391264410745,156993,921.5384615384615
11595.0,74727.91263198035,159967,7,59536.94295953283,2565.850856742772,159967,853.8571428571429
11595.0,120735.27926472074,99010,7,29981.40499487418,4060.245891568638,99010,919.5384615384615
11595.0,10338.34505231405,1156955,8,371508.3907207276,2196.731435565121,1156955,920.0769230769232
11595.0,71182.78801733581,167976,7,56172.81944499493,2120.732252245504,167976,854.0714285714286
11595.0,74956.7569267541,158985,9,50341.15047620443,1547.737688492773,158985,744.8125
11595.0,11754.208671218355,1014275,9,352383.1515325075,2324.9069374616142,1014275,701.2941176470588
11595.0,3341538.461538461,3575,9,485.9131131914723,1947.6382156467405,3575,746.625
11595.0,11981.042919166672,1000998,9,352430.3731728946,2537.820147291766,1000998,799.5333333333333
11595.0,53753.70505509158,221994,10,57250.81283265766,2989.558880503945,221994,745.8125
11595.0,68710.05563474182,173992,8,54237.332075487146,2120.732252245504,173992,797.0
11595.0,103195.33155767026,116013,8,34068.62300668209,3126.6825710327557,116013,855.1428571428571
11595.0,74130.43478260869,161000,7,59082.61296410871,1754.8314733899665,161000,918.0769230769232
11595.0,22057.902864536238,575032,10,94304.90188361247,2181.008184303764,575032,792.75
11595.0,93080.30656968524,127997,7,46554.08060489077,1757.5790031691183,127997,851.0
11595.0,119628.1880671983,99943,8,31985.36964435012,1757.5790031691183,99943,797.0666666666667
11595.0,46567.86149567174,255992,7,88231.61152481953,1760.597233624891,255992,851.5
11595.0,75200.03019323671,158976,6,65090.79526092764,3774.237538894445,158976,1086.8181818181818
11595.0,159472.4700297369,74991,9,21993.49430716469,2181.008184303764,74991,797.2666666666667
11595.0,68933.22852122446,173008,7,58707.59837931259,1760.597233624891,173008,851.8571428571429
11595.0,74144.0406958798,161982,8,56397.61999031013,2695.6391264410745,161982,857.8571428571429
11595.0,44707.806072728206,273979,9,73658.8815844217,1549.451930753028,273979,765.5625
11595.0,74795.57177003396,158980,8,54981.94190779716,2695.6391264410745,158980,849.3571428571429
11595.0,58187.03496571512,205630,8,73226.57325887984,2534.051597738294,205630,854.6428571428571
11595.0,72013.83282524612,165982,8,55468.71786485991,2196.731435565121,165982,919.4615384615385
11595.0,149629.8334250413,79964,9,26673.099953752237,5797.5,79964,920.3846153846154
11595.0,134347.30350583556,89023,6,33918.495283547,2181.008184303764,89023,996.6666666666666
11595.0,70178.63760153875,2213453432,8,53518.530569638526,2698.6092626352843,170009,795.4
11595.0,72507.95819053311,163982,8,56363.80033910654,1760.597233624891,163982,792.6666666666666
11595.0,224900.50736528417,2366964039,6,17621.6211995378,3331.6381856378102,53019,1084.0
11606.0,11629.52856768093,1025407,9,352020.7139020728,2320.0105141387367,1025407,701.4705882352941
11595.0,72723.5031190736,163991,8,56006.64112024063,2181.008184303764,163991,851.8571428571429
11595.0,32400.81061397676,378972,10,80786.90049444897,1754.8314733899665,378972,767.4375
11595.0,2074279.7639708435,5762,8,969.9174240747558,4420.6760795154405,5762,919.3846153846154
11595.0,31917.436006670785,384962,9,86046.6885388392,2178.085007523811,384962,819.1333333333333
11595.0,3950.3341137934735,3018732,10,706900.5580447648,2323.928013238424,3018732,662.5
11595.0,12854.910950864976,1018988,10,148211.27499236053,1760.597233624891,1018988,770.5294117647059
11595.0,76616.36687649842,155998,7,58428.71939950992,2179.547085979103,155998,919.3846153846154
11595.0,74294.02044949125,160982,9,51793.91952660632,3774.237538894445,160982,854.2857142857143
11595.0,75332.32054690467,157980,8,54570.41935229849,2118.22723498864,157980,793.4
11595.0,628442.0576001685,18993,6,4763.0235460262,2695.639126441075,18993,994.6666666666666
11595.0,40486.48470246543,302990,8,80361.26048603744,2845.8356769146035,302990,876.2142857142857
11595.0,72484.89135803975,163979,8,56008.48608873821,3331.6381856378102,163979,914.3076923076924
11595.0,72039.1823751604,165993,9,52459.83532852947,2181.008184303764,165993,797.2
11595.0,234706.4942201637,50953,7,15905.53575855484,1977.812908239806,50953,919.9230769230768
11595.0,70510.961862777,168995,7,58389.79568868748,2566.88526280022,168995,851.1428571428571
11595.0,72497.69540536606,164888,7,64847.19492057206,2537.820147291766,164888,919.5384615384615
11595.0,75712.51392123113,158032,7,58818.13349866406,2181.008184303764,158032,920.3846153846154
11595.0,329643.5011790817,36045,9,8093.956986321867,1754.8314733899665,36045,792.1333333333333
11595.0,9997.798249019716,1189962,10,329402.09588320774,2181.008184303764,1189962,743.5625
11595.0,3961.253984464457,3005109,11,675491.75468649,2537.820147291766,3005109,700.2352941176471
11595.0,119171.91719171916,99990,8,28069.02103573906,2046.6734639060387,99990,744.75
11595.0,288219.3373377253,1696357366,6,15650.501455225003,3551.353298392037,41288,1190.0
11595.0,2462791.177076891,4851,8,1027.563947726207,4415.26816852612,4851,919.0
11595.0,57706.80324700425,206960,8,73007.03720809906,1754.8314733899665,206960,853.0714285714286
11595.0,76892.4915989021,84378635,6,67026.83784350862,3633.797049918997,155932,1090.0
11595.0,161397.0637889818,74041,9,12152.952156780671,2046.6734639060387,74041,702.9411764705883
11595.0,173257.2124092562,69013,9,15973.542061238106,1947.6382156467405,69013,747.3125
11595.0,21081.38010774928,601953,10,98086.1157351029,2181.008184303764,601953,793.125
11595.0,151469.88073835868,78986,9,19534.785616213678,2181.008184303764,78986,797.6
11595.0,66731.843575419,179000,7,60661.99279834671,3335.2218816744416,179000,995.4166666666666
11595.0,71832.70200497021,165788,8,51602.76946056287,2566.88526280022,165788,793.9333333333333
11595.0,213522.87745115548,55994,6,19047.40782101333,2695.6391264410745,55994,996.3333333333334
11595.0,115119.81230047307,103996,8,30380.62274354682,1757.5790031691183,103996,798.1333333333333
11595.0,76196.17300998428,157147,6,63671.14511535034,2118.22723498864,157147,921.0769230769232
11595.0,32744.383076840582,372980,8,89262.63592423683,1754.8314733899665,372980,872.3571428571429
11595.0,265698.6569420973,44972,6,15154.740076952825,2181.008184303764,44972,995.75
11595.0,36228.03750377589,340979,9,78940.23672724559,2178.085007523811,340979,823.5333333333333
11595.0,425339.5282344532,27980,8,6920.120866684614,1757.5790031691183,27980,793.4
11595.0,72569.97579578224,164021,8,56017.85179999064,1547.737688492773,164021,793.5333333333333
11595.0,121657.18132305246,98046,7,28838.71929888704,3335.2218816744416,98046,994.0
11595.0,62422.77648635631,191004,8,62678.154582795134,3126.682571032756,191004,851.6428571428571
11606.0,374477.5791094492,31823,8,7660.16747920852,4059.985845623931,31823,851.2142857142857
11595.0,74996.69825856722,159007,7,59157.59855983563,1754.8314733899665,159007,917.3076923076924
11595.0,299677.5241856861,40003,8,7442.588588976411,2119.4801137026398,40003,799.2
11595.0,11877.608644105296,1007947,7,406260.4838009312,1757.5790031691183,1007947,855.1428571428571
11595.0,10156.124995318974,1174956,9,348032.9754910342,2446.639966362031,1174956,701.9411764705883
11595.0,343339.90908311174,34977,8,6246.023767546991,1895.8810192851536,34977,750.5625
11595.0,119505.21979120836,100004,7,34651.18984777675,1977.812908239806,100004,919.3076923076924
11595.0,67631.14828620784,175984,7,59869.77310017691,2566.88526280022,175984,850.1428571428571
11595.0,594881.0237952409,20004,8,4017.479504792597,2118.22723498864,20004,793.3333333333334
11595.0,74262.96107639364,160982,6,64399.2154750351,4414.366205923564,160982,1086.8181818181818
11595.0,32508.72017857237,379006,9,83219.27810953077,1547.9819985572,379006,724.7647058823529
11595.0,71401.62290026051,166985,10,50240.16254562789,2695.6391264410745,166985,745.1875
11595.0,72112.77787818543,165990,9,51176.05936303197,2046.6734639060387,165990,704.1176470588235
11595.0,111725.99461561472,106976,7,32024.07082596881,2120.732252245504,106976,853.7142857142857
11595.0,1200623.1782088652,9949,7,2026.553075215813,1754.8314733899665,9949,918.8461538461538
11595.0,71889.51754306683,165963,9,50791.84707056129,3774.237538894445,165963,852.2142857142857
11595.0,1198780.1219878013,10001,8,1884.3648544700427,3331.6381856378102,10001,922.2307692307692
11595.0,82839.0860476422,143990,6,61093.55995520314,1754.8314733899665,143990,994.0
11595.0,75700.8931679928,157977,7,56920.546029531375,2423.6297159425985,157977,996.5833333333334
11595.0,31260.045411638646,391970,8,88757.74920857011,2181.008184303764,391970,875.2142857142857
11595.0,74108.12456128362,160981,9,52183.37203400415,1757.5790031691183,160981,745.625
11595.0,71189.20495467342,168003,7,58055.78716631099,1760.597233624891,168003,854.2857142857143
11595.0,11897.003743449462,1002017,9,352862.61426446633,2537.820147291766,1002017,794.7333333333333
11595.0,3335281.0239287703,676680232,8,649.1316910927646,2537.820147291766,3594,856.2142857142857
11595.0,61206.697607630966,194995,10,55521.76650973122,2365.476336808297,194995,745.9375
11595.0,746937.5,16000,8,3858.9020767694064,2695.6391264410745,16000,853.6428571428571
11595.0,67862.47961682471,176003,7,59458.317821535005,2120.732252245504,176003,853.1428571428571
11595.0,217429.2731738379,54965,8,12407.376467631011,2120.732252245504,54965,796.7333333333333
11595.0,72578.0544426328,164981,8,52032.78309141359,2120.732252245504,164981,798.2666666666667
11595.0,73014.37343950334,163009,8,55975.4998161398,2181.008184303764,163009,850.1428571428571
11595.0,51951.27041268848,230004,8,61133.08898546484,4060.245891568638,230004,853.5
11595.0,70174.30334547123,169991,7,58353.69204914687,3126.6825710327557,169991,917.6153846153846
11595.0,71487.54891284838,167134,7,58075.58893947324,2120.732252245504,167134,853.4285714285714
11595.0,213505.2135409227,1091877452,6,19928.30156586356,1754.8314733899665,56008,996.5
11595.0,21274.68444754804,589997,11,93197.70128310868,1754.8314733899665,589997,738.3529411764706
11606.0,161633.50275765112,99464212,9,14856.243362279904,1758.8764406101225,73976,747.3125
11595.0,1948997.881701157,6137,9,1269.3251792642757,2537.820147291766,6137,797.4
11595.0,11902.215309445604,1000402,8,376347.4564675826,2182.468304466299,1000402,850.5
11595.0,72964.74935517112,163997,7,59854.30954047224,2362.781390649588,163997,920.4615384615385
11595.0,746685.8429214607,15992,9,3113.070509962792,1894.6804432787224,15992,702.4117647058823
11595.0,74812.37541164928,160027,8,54466.74770903804,1754.8314733899665,160027,855.1428571428571
11595.0,71702.81456457806,166953,7,57611.60436839093,2566.88526280022,166953,855.0714285714286
11595.0,26803.086139917443,461029,9,100644.13703303834,3331.6381856378102,461029,882.6428571428571
11595.0,4258534.850640114,2812,8,366.8290765855011,2182.468304466299,2812,855.3571428571429
11595.0,11908.824744490148,1002114,9,352591.2338075474,3776.347044433284,1002114,852.4285714285714
11595.0,213863.43746092985,55989,9,11861.873845434371,1895.8810192851536,55989,704.3529411764706
11595.0,998082.5343893288,11995,7,2516.2474772300648,5790.168988610494,11995,1088.3636363636365
11595.0,298772.1009328031,39987,9,9766.953903524449,1757.5790031691183,39987,746.6875
11595.0,411399.82080088224,29018,8,4852.530572019196,1836.9804027261691,29018,702.2352941176471
11595.0,66398.1556067887,180005,9,52258.307877961925,1947.6382156467405,180005,747.0
11595.0,76246.35299213903,156978,8,54589.44971285551,2181.008184303764,156978,854.9285714285714
11595.0,74224.74240890375,161011,8,55261.08304481296,2181.008184303764,161011,853.6428571428571
11595.0,1717952.394608546,6974,6,1136.2445599429727,2534.051597738294,6974,998.4166666666666
11595.0,69343.25667936157,171985,7,59222.89379764102,2120.732252245504,171985,851.8571428571429
11595.0,32611.542480720644,377995,8,89734.6238448205,1947.6382156467405,377995,821.8
11595.0,71564.56557141489,167024,8,53225.54625320797,2989.558880503945,167024,853.7857142857143
11595.0,73087.2557317926,163038,6,66401.60922974684,2181.008184303764,163038,993.0
11595.0,74007.81448972874,160983,6,65490.62750730062,3331.6381856378102,160983,1083.090909090909
11595.0,75713.85805005128,156999,7,57465.25317006791,2178.085007523811,156999,914.3846153846154
11595.0,58069.9840236917,205304,8,75846.67603226166,3337.6088746286614,205304,917.0769230769232
11595.0,96930.27038015856,122975,8,35096.270782086285,2119.4801137026398,122975,794.6666666666666
11595.0,75029.22039364715,159991,9,51040.02766859276,2181.008184303764,159991,800.2666666666667
11595.0,129973.04230618724,91996,8,23191.0017802472,2120.732252245504,91996,797.1333333333333
11595.0,11797.578391803789,1014615,9,352265.31218202057,2050.0060583534173,1014615,704.1176470588235
11595.0,746.9226438132972,16048516,10,5343512.3374353945,6694.376371253711,16048516,922.0769230769232
11595.0,56560.78716238526,212002,8,69655.91784622468,1754.8314733899665,212002,856.5
11595.0,187272.24385742663,63939,9,18423.933975267064,3774.237538894445,63939,855.2857142857143
11595.0,920356.7035670356,13008,9,2139.455271124605,1754.8314733899665,13008,798.1333333333333
11595.0,74049.46153750605,161014,6,64415.686421864666,1977.812908239806,161014,993.5833333333334
11595.0,291770.3302600127,40998,7,12328.632414019,1757.5790031691183,40998,854.4285714285714
11595.0,798623.6386717445,14967,8,3340.8993514008284,2046.6734639060387,14967,747.0625
11595.0,51536.706482351365,230981,8,75196.58055992148,3174.6019098013358,230981,793.6
11595.0,32107.780093333826,1296144725,7,95638.81449216456,2181.008184303764,380998,941.0
11595.0,74346.69449465492,160989,9,51830.085093884285,1754.8314733899665,160989,797.9333333333333
11595.0,68174.67438577642,174977,7,59060.25042079205,1760.597233624891,174977,852.0714285714286
11595.0,172746.78111587983,68968,8,20716.65920507087,3331.6381856378102,68968,916.4615384615385
11595.0,106654.76456148182,112025,7,34837.083737974775,2046.6734639060387,112025,796.5333333333333
11595.0,291234.9140558332,41015,7,12355.619408458106,2181.008184303764,41015,918.8461538461538
11595.0,522620.9730296804,22877,8,5665.917061064091,2567.0325802095194,22877,747.25
11595.0,76418.13624620986,155997,8,52958.40113307264,1754.8314733899665,155997,851.5
11595.0,98071.68858426524,121972,7,37598.61238219659,1760.597233624891,121972,854.4285714285714
11595.0,74369.74267857808,160966,7,59961.77301136673,2181.008184303764,160966,920.8461538461538
11595.0,64220.23281447428,185985,6,75014.69228424522,2179.547085979103,185985,995.3333333333334
11595.0,74500.26877351769,159986,8,52693.240541928375,2698.6092626352843,159986,794.6
11595.0,53063.67374152684,224975,8,69204.99756210839,3126.6825710327557,224975,852.7142857142857
11595.0,75901.49740246512,157072,6,63750.45736541817,4095.5661696522498,157072,1192.2
11595.0,213735.54693782725,55957,10,11957.157167478304,2178.085007523811,55957,747.5
11595.0,71945.78313253012,166000,7,62070.381850498285,3170.403917484332,166000,995.25
11595.0,3803565.743393824,3141,8,379.2754998176191,2537.820147291766,3141,853.3571428571429
11595.0,32750.447754791243,372972,7,93902.72039935798,3170.403917484332,372972,1017.9166666666666
11595.0,68589.58886475179,174006,8,57382.52553986565,3170.403917484332,174006,918.0769230769232
11595.0,31731.545418554077,388982,9,83314.12505649071,4060.245891568638,388982,822.8666666666667
11595.0,56649.47573993667,210964,7,64805.5309573702,2120.732252245504,210964,853.6428571428571
11595.0,122531.4595388996,97983,7,29281.30821360275,2277.232520490816,97983,857.5714285714286
11595.0,124678.32845399706,95983,6,36506.47738826632,3331.6381856378102,95983,1087.909090909091
